id,train_test,pred_type,class,pred,prob_abiotic,prob_biotic,knn,nbd_bal,lambda.1se,time_kl_shift,fluctanal_prop_r1,diff2_acf1,sd_d18O13C,avg_rR45CO244CO2,total_local_score,opp_class,opp_lambda.1se,opp_time_kl_shift,opp_fluctanal_prop_r1,opp_diff2_acf1,opp_sd_d18O13C,opp_avg_rR45CO244CO2,opp_total_local_score
5927,train,TN,abiotic,abiotic,0.6909,0.3091,173,0.3757,1.80788281175508,1.16406486110595e-05,-2.63461138387611,-3.32512392454801,11.1024494194527,48.1243572330914,53.2670829847686,2,1.03453701338824,2.06777288064628e-05,-4.06234902658769,-5.33904481192056,16.4069694582637,81.1482578726152,88.1538541700995
5928,train,FP,abiotic,biotic,0.4068,0.5932,173,0.6301,0.480932106552073,-3.66314468444117e-05,-8.67362717769042,10.1853018658182,-14.2702534639814,148.578959089036,135.820343681735,1,0.143493175247774,-8.47796280457434e-05,-19.7902173542742,22.1590686648166,-39.2772518709264,345.829578571216,308.921093231204
5930,train,TN,abiotic,abiotic,0.7834,0.2166,173,0.3757,2.69840979785085,7.00230426910504e-06,-2.29180340586373,3.34346354451221,-4.22552568810078,35.9976145110331,32.8237559638851,2,1.69467999600044,1.09508309887155e-05,-3.45115764506376,5.49896615627959,-6.36459075776404,56.9299422120346,52.6131709163174
5931,train,TN,abiotic,abiotic,0.8843,0.1157,173,0.3757,0.539408456204874,2.72665213653495e-05,7.23441580712264,-9.40439269363164,14.8678160595097,50.418016157964,63.1158825974861,2,1.24610349515489,1.33894568164701e-05,3.70583026284091,-4.76902717858311,7.37177781686298,29.1433991371187,35.4519934276963
5933,train,TN,abiotic,abiotic,0.8085,0.1915,173,0.3757,0.233497043990845,5.65659133120142e-05,13.2107933517776,-16.1872359711755,-68.8623076384616,108.099548552752,36.2608548608056,2,0.858890803397703,1.96243281051313e-05,5.14177683128502,-6.45377521273537,-10.2880820368772,38.4081094517269,26.8080486577274
5934,train,TN,abiotic,abiotic,0.8343,0.1657,173,0.3757,0.133615593308708,0.000104257402346846,3.79330010980152,-22.0251065497033,112.62507469422,306.036823897516,400.430196409237,2,0.25626271752623,6.72708219481025e-05,1.51036615040852,-15.2698816853445,77.9798129050378,212.10862610667,276.328990747594
5935,train,TP,biotic,biotic,0.2999,0.7001,173,0.6301,0.731929625991362,-1.89083165374759e-05,7.01944760650673,8.828899014264,-11.4894930185879,-95.3704053661574,-91.0115706722911,1,2.03663766255621,-8.70064894966933e-06,2.96925952632154,-3.0219893622632,3.83308953874377,-39.0304433067715,-35.2500923046183
5937,train,FP,abiotic,biotic,0.4238,0.5762,173,0.6301,0.892701305875633,-3.39161345542459e-05,4.75692441053542,-5.40381926579422,7.00932579557486,119.316088272341,125.678485296522,1,0.242688727442584,-8.06001984887382e-05,11.8779486056035,-13.9672314777662,17.5099101274704,327.884176929136,343.304723584245
5938,train,TP,biotic,biotic,0.3688,0.6312,173,0.6301,1.73520197096742,-2.04534041396064e-05,-2.799484192117,3.39430072667376,4.6636766842369,-28.8312665438184,-23.5727937784289,1,2.09005691709427,-1.73506673606196e-05,-2.133800660977,2.87916985136862,3.96659549254892,-24.6072855318046,-19.8953381995314
5941,train,TN,abiotic,abiotic,0.8574,0.1426,173,0.3757,1.13540309505047,1.87164347718794e-05,2.3400998695849,-4.87578186822147,-5.76123185987928,78.0814174585662,69.7845223164851,2,0.782589311626098,2.7029637734078e-05,4.42649711693256,-6.5383157279422,-7.60302881337712,110.076345900355,100.361525505606
5942,train,TN,abiotic,abiotic,0.8767,0.1233,173,0.3757,1.80788281175508,9.62040327575541e-06,2.69938508379661,-3.42535339104273,4.32825726004816,16.386871559758,19.9891701329634,2,0.592000114781365,2.55747444250491e-05,6.82105145912615,-8.7353460009813,11.4187532263222,32.2591630957824,41.7636473549938
5945,train,FP,abiotic,biotic,0.5524,0.4476,173,0.6301,1.32323628950564,-2.72468611752396e-05,4.18335017407615,-7.08895102599785,7.51294285930454,-73.1584485032489,-68.5511337427273,1,1.00097972670048,-3.4534261608256e-05,5.24213299132002,9.39299416262163,-9.66040649767823,-95.0831941711047,-90.1085080491029
5946,train,TN,abiotic,abiotic,0.821,0.179,173,0.3757,0.491488895627634,4.03868717572246e-05,-0.959123253615991,8.45122714825594,-9.73241753488975,130.132615749759,127.892342496381,2,3.15932655742776,6.3508883556825e-06,0.286707374392147,-0.435546369373265,-2.0256078673609,24.2878881652367,22.1134476537831
5947,train,TN,abiotic,abiotic,0.8709,0.1291,173,0.3757,0.592000114781365,3.55210461324472e-05,-7.88880061816808,-10.7780176666426,11.4401094887219,134.396495902555,127.169822627512,2,1.98414915405732,1.06145575910132e-05,2.57042429168465,-3.01361454126463,-4.25906434082889,42.8240118460118,38.1217678701605
5948,train,TP,biotic,biotic,0.5825,0.4175,173,0.6301,1.3375516687194,-2.57987314200407e-05,4.17345480914389,7.34692901568507,-32.5130798191721,-70.1121181342127,-91.1048399272873,1,0.189594493198939,-9.27413733955219e-05,15.7036534731296,26.6438281519235,-134.248223867114,-336.835554581401,-428.736389564835
5949,train,FP,abiotic,biotic,0.5105,0.4895,173,0.6301,0.232424196211103,-3.42739126504294e-05,14.7392613403561,23.4008569241754,-114.989209109056,-327.961303674539,-404.810428792976,1,0.211776271207636,-3.54073253631378e-05,15.529111394595,24.5775088309215,-121.195680146653,-348.654014867924,-429.743110196386
5951,train,FP,abiotic,biotic,0.4518,0.5482,173,0.6301,1.10563418694942,-3.17403564295135e-05,4.82248546712733,-5.36020247652785,8.49048683213439,-61.7851952273268,-53.8324571449493,1,1.00741269303634,-3.43467056315866e-05,5.19050778468305,-6.00333915794981,9.12826241758456,-67.1332241412619,-58.8178274436498
5952,train,TN,abiotic,abiotic,0.8943,0.1057,173,0.3757,0.858890803397703,1.8833995552603e-05,2.26689898567336,5.01261488424244,-6.5198913988842,37.2763688583537,38.0360101633809,2,1.03453701338824,1.60096689897781e-05,1.59217736200281,4.29877172551548,-5.58543899557081,32.8271908833054,33.1327169849218
5953,train,TN,abiotic,abiotic,0.8098,0.1902,173,0.3757,0.233497043990845,5.62841926639644e-05,13.2364205454609,-16.2044944988016,-63.1647017060188,105.371656154749,39.2389367795816,2,0.713066234087759,2.30211743587083e-05,5.98986896254059,-7.49193934887065,-11.297461362603,43.1339064558361,30.3343977280774
5954,train,TP,biotic,biotic,0.1674,0.8326,173,0.6301,0.30203937928823,-7.75942881041519e-05,0.094675480335835,13.1291888316711,-36.673395353657,220.402715265276,196.953106629338,1,0.143493175247774,-0.00013393332992735,-2.46712178688217,20.068227590545,-61.6897004732093,334.443675571133,290.354946968257
5955,train,TP,biotic,biotic,0.2668,0.7332,173,0.6301,1.1110155430695,-2.35553215785242e-05,4.21809062880359,4.82596012477055,-11.9234671936108,50.4331912710325,47.5537512756743,1,1.46869716296891,-1.73788000450623e-05,3.44705255157347,3.83487930102084,-9.27423502642443,39.4680259478866,37.4757053952564
5957,train,TN,abiotic,abiotic,0.5918,0.4082,173,0.3757,0.160940455174117,9.39859728877077e-05,-2.76809993547904,-19.2625216127148,-21.0498180219706,300.711671241892,257.631325657701,2,1.24610349515489,1.65798199792452e-05,0.98142623198534,-1.51539420898975,-4.65107578917146,63.3116033931683,58.1265762068124
5958,train,TN,abiotic,abiotic,0.7874,0.2126,173,0.3757,0.713066234087758,2.27295629493285e-05,1.41047102823888,5.92824710139132,-7.49733181936573,37.0867248988135,36.928133938641,2,0.782589311626097,2.09641421791215e-05,2.32718015458731,5.5040491959378,-6.96498355181882,34.1876961376365,35.053962900485
5960,train,TP,biotic,biotic,0.4336,0.5664,173,0.6301,1.44943987918053,-2.19055182926545e-05,4.03302612811386,5.58028563166194,-13.1248278911664,-68.6444832474682,-72.156021284377,1,0.271598569899714,-5.79720901719181e-05,14.224454423749,18.4729073383161,-75.6402904878253,-272.574868024075,-315.517854721926
5961,train,TP,biotic,biotic,0.3906,0.6094,173,0.6301,1.97508075559483,-9.39698045298287e-06,-2.28096865248966,3.00108502312832,4.95570437201475,-45.1174526774672,-39.4416413317943,1,0.589294424576726,-2.40746071390492e-05,7.94273023931527,12.9096714041782,-14.0933758907911,-134.850530078457,-128.091528400362
2960,test,TP,biotic,biotic,0.0123,0.9877,173,0.6301,0.0552751661143403,0.000119232353393498,16.1720073248078,24.4622113962696,-128.831469170576,490.373647731821,402.176516514676,1,2.75105804273443,-5.33254819678858e-06,1.35130246219886,-1.71415789007276,2.20642883769278,38.04720728776,39.8907753650306
2992,test,TP,biotic,biotic,0.0511,0.9489,173,0.6301,0.69345743643246,-1.21127983407878e-05,4.19942359488484,8.84462589615342,-12.1820843335926,147.206352525357,148.068305570005,1,0.575720546477991,-1.20835110537436e-05,4.79783036411812,10.1904786838482,-15.8159744423242,173.919179560262,173.091502082393
2996,test,TP,biotic,biotic,0.0493,0.9507,173,0.6301,1.85813084080802,-8.21948774549703e-06,1.87891221726519,4.25594848884985,-8.69220504840527,53.1784115505878,50.6210589888099,1,1.28073751248189,-1.03772008355204e-05,2.57271036470783,5.89284016838876,-13.2364057735162,76.6823045445725,71.9114389269521
3231,test,TN,abiotic,abiotic,0.9655,0.0345,173,0.3757,1.29782612375778,1.15108852377534e-05,2.31594482293893,5.09376857418181,-6.09822032563693,39.4331353276452,40.7446399100143,2,1.88292348983161,8.49693674381109e-06,1.55980823827683,3.68424427192638,-4.43235792888404,28.1938243234762,29.0055274017322
3232,test,TN,abiotic,abiotic,0.9836,0.0164,173,0.3757,0.152729729462053,6.31062069997895e-06,-17.2305745526806,18.4576125252946,23.9206412967539,-403.285552373785,-378.137866793797,2,0.12679890457544,4.96454548360346e-06,-18.8370298075843,21.282313053855,26.5294962204366,-446.861086461596,-417.886302030343
3255,test,TN,abiotic,abiotic,0.9885,0.0115,173,0.3757,0.201899713969972,-3.21681610753189e-05,11.8429576650608,-13.0904563581233,20.2947856337057,-343.719669293032,-324.67241452055,2,0.0796334075239094,-4.28687533109766e-05,-19.921695262016,25.8846569671229,33.8250900469799,-561.673015280601,-521.885006397267
3256,test,TN,abiotic,abiotic,0.9875,0.0125,173,0.3757,0.152729729462053,-3.60018832087865e-05,-14.5838152077847,14.692415542006,23.869414827349,-406.982162537944,-383.004183378256,2,0.266899539760428,-3.09318759228229e-05,9.07084897006463,-10.9522304014368,17.0418538661478,-291.879582225071,-276.719140722172
3268,test,TN,abiotic,abiotic,0.9798,0.0202,173,0.3757,0.0602397524400503,2.47297542376707e-05,-20.9316640485628,38.3520516155099,65.0015768255475,-654.049031206165,-571.627042083916,2,0.352825484115955,1.49122790208952e-05,-8.99557772117804,13.6512373641745,14.0660745441434,-248.910878960466,-230.189129861047
3269,test,TN,abiotic,abiotic,0.9791,0.0209,173,0.3757,0.352825484115955,-2.84086226331082e-05,2.84363139827454,-9.13615524713853,14.1670179582135,-230.683194388037,-222.80872868731,2,0.0725589950783532,-4.86227683659129e-05,-19.4956739520743,21.5969175696604,35.2882552886279,-560.400378178165,-523.010927894719
4924,test,TN,abiotic,abiotic,0.9642,0.0358,173,0.3757,0.616572553739092,8.4458250317314e-05,-7.98324032507862,9.45648192571944,26.0997319750784,98.4627572975442,126.035815331514,2,0.51188936614219,9.57262593101733e-05,-9.09202344443218,10.8669201407588,30.4753599227788,113.219703434999,145.470055780363
4933,test,TN,abiotic,abiotic,0.9609,0.0391,173,0.3757,1.3532114377109,1.72886490354961e-05,-2.60294254649882,3.16561539412397,-5.01169021661411,66.6736781079267,62.2246780275868,2,1.02365482705577,1.97275712759733e-05,-3.2597062579432,5.39521859774303,-6.29570939247097,83.9826012334095,79.8224239083096
4934,test,TN,abiotic,abiotic,0.9748,0.0252,173,0.3757,0.656445256609824,2.15758617121787e-05,-4.53898793810064,-9.18925990616108,19.7364144843793,123.673980144351,129.68216836033,2,3.50325089627868,8.91575926570243e-06,-1.12624405472673,1.8919297681262,-2.23197024812932,29.4007712095145,27.9344955905439
4947,test,TN,abiotic,abiotic,0.9065,0.0935,173,0.3757,0.0806940889306115,6.44835248716763e-07,-16.6743897355005,19.700008256853,-68.4632158469045,131.20449951097,65.7669028302535,2,0.128487809328549,5.90731641262754e-06,-13.7920250228575,16.3384287923012,-32.9106914532651,102.192252245566,71.8279704690613
4950,test,TN,abiotic,abiotic,0.8116,0.1884,173,0.3757,0.275344091927831,2.1004876675649e-05,-7.69056096057843,-15.2139430495799,96.1100484265242,185.188321923377,258.393887344619,2,0.698097634298266,2.38783330663582e-05,-4.33750141801335,-8.32091512906113,41.8272607558006,101.112655559781,130.28152364684
4954,test,TN,abiotic,abiotic,0.8498,0.1502,173,0.3757,0.300942766924802,4.26836359418679e-05,-8.07166336805425,-10.4133074486535,42.1139397934282,42.8025657318486,66.431577392205,2,0.300942766924802,4.26836359418679e-05,-8.07166336805425,-10.4133074486535,42.1139397934282,42.8025657318486,66.431577392205
4958,test,TN,abiotic,abiotic,0.9113,0.0887,173,0.3757,6.3270605711932,1.14992399878956e-05,-0.651498794724319,-0.97659195801102,3.28462441161607,16.9682378529769,18.6247830110976,2,3.00586636578646,2.22823192273735e-05,-1.32004805590431,-1.96172880333586,6.51425246191068,33.9122961656908,37.1447940506805
4962,test,TN,abiotic,abiotic,0.9882,0.0118,173,0.3757,0.159240889100902,6.03162840083008e-05,-12.4636960529468,14.4225005720591,17.1584205196307,-60.4118917380745,-41.2946063830474,2,0.0756523234162851,7.05832090286218e-05,-16.9412282650964,19.4255437799271,22.3674790295774,-135.091683572558,-110.239818444941
4970,test,TN,abiotic,abiotic,0.9642,0.0358,173,0.3757,0.209425839610513,6.00158559421936e-05,-10.9980998274985,13.0114318822142,15.4774671737277,-159.91186369162,-142.421004447321,2,0.303841035067607,5.26715976242552e-05,-8.78951938977815,10.4483013570834,10.6015252953582,-114.47980885183,-102.219448917569
5756,test,TN,abiotic,abiotic,0.974,0.026,173,0.3757,0.168117371972484,-2.1651166554619e-05,10.3348671652362,13.84123315848,17.825420512858,-387.169159109048,-345.16765992364,2,0.127174626622045,-3.37211111223587e-05,11.4334661811703,15.722980167875,20.27667669013,-443.558854322657,-396.125765004593
5761,test,TN,abiotic,abiotic,0.9759,0.0241,173,0.3757,0.140604774897225,-8.10648445971909e-06,-3.96208785976064,10.7708893018552,14.5350310316018,-167.084706174765,-145.740881807553,2,0.471251336280199,9.29002160392729e-06,2.82866493971996,6.39269904623769,7.41093042622513,-57.0727211867077,-40.4404174845034
5764,test,TN,abiotic,abiotic,0.9814,0.0186,173,0.3757,0.392176352645881,8.00451379214819e-06,7.0457622431455,8.28800523965268,16.5722091120887,-40.3081968251536,-8.4022122257529,2,0.204481075305311,-1.28731843910874e-07,9.36103656758625,12.0355371346406,27.8841375289153,-83.7329244835036,-34.4522133810934
5768,test,TN,abiotic,abiotic,0.9795,0.0205,173,0.3757,0.321481440534875,7.69379161326814e-05,9.61419595292261,10.4237148493461,14.2952907234559,-216.855118792891,-182.52184032925,2,0.424979544711186,6.27598140213494e-05,7.97860783452837,8.43140474989789,11.8817650174479,-178.106826888242,-149.814986526554
5881,test,TP,biotic,biotic,0.3864,0.6136,173,0.6301,1.14096326533245,-1.91812635411298e-05,4.61262383702465,8.36849146110643,-31.487161238151,-50.3988827234189,-68.9049478447023,1,0.716558183071468,-2.98763332091333e-05,6.53299822388707,11.8227855505468,-44.9510979854299,-75.2669855322041,-101.862329619533
5889,test,TP,biotic,biotic,0.1948,0.8052,173,0.6301,0.208184028167232,-0.000103962874319267,-2.12235919128876,16.3514099347543,-32.4725534707121,229.967842829832,211.724236139711,1,0.0821120705375337,-0.00018328351066711,-7.27230936125259,25.7525483550554,-58.8139306766622,351.592068060977,311.258193094607
5903,test,TN,abiotic,abiotic,0.9194,0.0806,173,0.3757,0.592000114781364,2.71135525002104e-05,3.06537811120148,7.04637040455899,-8.67589504635236,-45.4533818983749,-44.0175013154143,2,1.24610349515489,1.40501492441222e-05,0.957571979958388,3.81117950851686,-4.7383458944375,-19.1528438651574,-19.1224242209704
5911,test,FN,biotic,abiotic,0.6329,0.3671,173,0.3757,1.36759704760907,2.43597931130986e-05,-3.57574069176554,4.08940897378763,-4.38621154703281,-63.6898314891568,-67.5623503943744,2,0.133615593308708,0.000122455097802093,-19.3023300275304,-22.5084082697213,52.8781039650403,-431.892746012958,-420.825257890072
5913,test,FN,biotic,abiotic,0.9919,0.0081,173,0.3757,0.649719395144295,2.36343415688129e-05,6.2646663177929,-8.08531037687466,9.63717322777258,12.1631943364791,19.9797471395115,2,1.5009360714429,1.13900855976086e-05,3.14230093564524,-4.03309793349268,4.88250146584702,10.1725867480911,14.1643026061763
5917,test,TP,biotic,biotic,0.1378,0.8622,173,0.6301,1.43088552762563,-1.49492880168881e-05,1.38429058188125,3.85265078412091,6.94896121749034,-30.1098013528867,-17.9239137186822,1,1.72350668373013,-1.24430838950297e-05,1.0339647267543,3.29898147572337,5.9517780148686,-25.5426532990235,-15.2579415247611
5929,test,TP,biotic,biotic,0.1795,0.8205,173,0.6301,1.63920389094143,-1.25028615762757e-05,-3.47397074114483,3.47793885034227,5.68277682312927,5.7120542209267,11.3987866503918,1,1.23999762988205,-1.63200882126825e-05,4.38318173900223,-4.85334431858881,7.21194074121814,8.94696560564881,15.6887274471922
5939,test,TP,biotic,biotic,0.5022,0.4978,173,0.6301,0.254760823055471,-3.09990667971133e-05,14.0561732660016,21.3756789117852,-46.0408210367594,-293.387591861499,-303.996591719539,1,1.0284738394892,-1.49364938901896e-05,5.27573908160191,-7.07896528397265,8.34446899447412,-93.7009173307797,-87.1596894751702
5944,test,TP,biotic,biotic,0.3597,0.6403,173,0.6301,0.440027223027635,-5.05725039495582e-05,10.5173677359248,11.6034333357237,-25.0632176791724,-156.844543278041,-159.787010458069,1,0.209048580276156,-7.43553687804359e-05,16.9451722081633,17.7066531620413,-51.2462998909301,-263.884771991274,-280.479320867368
5950,test,TN,abiotic,abiotic,0.8134,0.1866,173,0.3757,1.14614371479281,1.58231668342598e-05,-4.78263780984099,-8.84820520881237,23.9062960389814,90.3510330494623,100.626501892957,2,1.14614371479281,1.58231668342598e-05,-4.78263780984099,-8.84820520881237,23.9062960389814,90.3510330494623,100.626501892957
5956,test,FP,abiotic,biotic,0.445,0.555,173,0.6301,1.30100552327867,-2.77170999877106e-05,4.21925104232422,-5.35942033292083,7.56567579934984,-59.1870733538844,-52.7615945622312,1,2.07156870875834,-1.82377457514154e-05,2.84271110072599,-3.14381336854646,5.11148142999566,-38.1625502906514,-33.3521893662219
5959,test,TP,biotic,biotic,0.1964,0.8036,173,0.6301,3.09573555680957,-6.44091201869271e-06,-1.25067934299669,2.00021326163838,2.9694040800736,-12.1853809138562,-8.46644935605297,1,2.13377043707314,-9.12488224966195e-06,-2.03478252813565,2.80009891596631,4.14968658582574,-16.700587718269,-11.7855938694948
